"department","code","name","amount","year"
"292","TELE","Telecommunications",31657.71,2020
"292","TRAV","Travel and Training",195012.47,2020
"292",NA,"Total:",13661459.52,2020
"292","FRNG","Fringe Benefits",1148937.76,2021
"292","ADMN","Other Administrative and Operating",8717667.35,2021
"292","PRNT","Printing",3547.84,2021
"292","PROF","Professional and Contractual Services",472350.99,2021
"292","RENT","Rent & Lease",10150.19,2021
"292","SPLY","Supplies",36460.31,2021
"292","TELE","Telecommunications",16281.56,2021
"292","TRAV","Travel and Training",32120.94,2021
"292",NA,"Total:",10437516.94,2021
"292","FRNG","Fringe Benefits",1189760.5,2022
"292","ADMN","Other Administrative and Operating",6682251.92,2022
"292","PRNT","Printing",2973.01,2022
"292","PROF","Professional and Contractual Services",286939.83,2022
"292","RENT","Rent & Lease",302384.27,2022
"292","SPLY","Supplies",62998.36,2022
"292","TELE","Telecommunications",14978.11,2022
"292","TRAV","Travel and Training",78225.07,2022
"292",NA,"Total:",8620511.07,2022
"292","ASST","Capital Assets",28661.82,2023
"292","FRNG","Fringe Benefits",830920.97,2023
"292","INSR","Insurance",9910,2023
"292","ADMN","Other Administrative and Operating",576679.85,2023
"292","PROF","Professional and Contractual Services",323907.04,2023
"292","RENT","Rent & Lease",894121.21,2023
"292","SPLY","Supplies",23603.17,2023
"292","TELE","Telecommunications",11665.43,2023
"292","TRAV","Travel and Training",67164.1,2023
"292",NA,"Total:",2766633.59,2023
"445","ASST","Capital Assets",601996.89,2008
"445","PROJ","Capital Projects",192543.82,2008
"445","UTIL","Fuel and Utilities",54067.86,2008
"445","INSR","Insurance",204795.83,2008
"445","REPR","Maintenance and Repair",3664699.44,2008
"445","ADMN","Other Administrative and Operating",11753722.68,2008
"445","PRNT","Printing",726354.13,2008
"445","PROF","Professional and Contractual Services",43684969.58,2008
"445","RENT","Rent & Lease",8358347.82,2008
"445","SPEC","Special Purpose",1550,2008
"445","SPLY","Supplies",2473055.62,2008
"445","TELE","Telecommunications",3445366.86,2008
"445","TRAV","Travel and Training",1632281.11,2008
"445",NA,"Total:",76793751.64,2008
"445","ASST","Capital Assets",306154.39,2009
"445","PROJ","Capital Projects",98.38,2009
"445","UTIL","Fuel and Utilities",51147.81,2009
"445","INSR","Insurance",74304.93,2009
"445","REPR","Maintenance and Repair",3281536.47,2009
"445","ADMN","Other Administrative and Operating",11545758.62,2009
"445","PRNT","Printing",488576.25,2009
"445","PROF","Professional and Contractual Services",39392314.52,2009
"445","RENT","Rent & Lease",6551873.96,2009
"445","SPLY","Supplies",2513913.89,2009
"445","TELE","Telecommunications",4180849.87,2009
"445","TRAV","Travel and Training",1371436.35,2009
"445",NA,"Total:",69757965.44,2009
"445","ASST","Capital Assets",128375.62,2010
"445","UTIL","Fuel and Utilities",49981.18,2010
"445","INSR","Insurance",321850.24,2010
"445","REPR","Maintenance and Repair",2549486.77,2010
"445","ADMN","Other Administrative and Operating",14986502.55,2010
"445","PRNT","Printing",376355.95,2010
"445","PROF","Professional and Contractual Services",46307396.76,2010
"445","RENT","Rent & Lease",5759042.35,2010
"445","SPLY","Supplies",2847499.27,2010
"445","TELE","Telecommunications",4607163.56,2010
"445","TRAV","Travel and Training",1301835.05,2010
"445",NA,"Total:",79235489.3,2010
"445","ASST","Capital Assets",433403.32,2011
"445","PROJ","Capital Projects",12350,2011
"445","UTIL","Fuel and Utilities",55052.7,2011
"445","INSR","Insurance",443043.11,2011
"445","REPR","Maintenance and Repair",2086613.69,2011
"445","ADMN","Other Administrative and Operating",15160446.83,2011
"445","PRNT","Printing",338984.28,2011
"445","PROF","Professional and Contractual Services",36373813.8,2011
"445","RENT","Rent & Lease",6589844.76,2011
"445","SPEC","Special Purpose",276.25,2011
"445","SPLY","Supplies",2191451.74,2011
"445","TELE","Telecommunications",4044441.76,2011
"445","TRAV","Travel and Training",1281389.55,2011
"445",NA,"Total:",69011111.79,2011
"445","ASST","Capital Assets",1211451.28,2012
"445","PROJ","Capital Projects",55760.44,2012
"445","UTIL","Fuel and Utilities",58258.61,2012
"445","INSR","Insurance",410338.88,2012
"445","REPR","Maintenance and Repair",2136902.15,2012
"445","ADMN","Other Administrative and Operating",54810382.78,2012
"445","PRNT","Printing",290193.71,2012
"445","PROF","Professional and Contractual Services",36767903.7,2012
"445","RENT","Rent & Lease",7074278,2012
"445","SPEC","Special Purpose",297.5,2012
"445","SPLY","Supplies",2076645.81,2012
"445","TELE","Telecommunications",3790587.4,2012
"445","TRAV","Travel and Training",1091071.51,2012
"445",NA,"Total:",109774071.77,2012
"445","ASST","Capital Assets",1998513.44,2013
"445","PROJ","Capital Projects",21497.56,2013
"445","UTIL","Fuel and Utilities",38877.55,2013
"445","INSR","Insurance",452201.78,2013
"445","REPR","Maintenance and Repair",2280510.33,2013
"445","ADMN","Other Administrative and Operating",45140546.39,2013
"445","PRNT","Printing",250481.41,2013
"445","PROF","Professional and Contractual Services",37089380.32,2013
"445","RENT","Rent & Lease",6432180.74,2013
"445","SPLY","Supplies",1794364.54,2013
"445","TELE","Telecommunications",3338553.84,2013
"445","TRAV","Travel and Training",1341389.35,2013
"445",NA,"Total:",100178497.25,2013
"445","ASST","Capital Assets",1898146.83,2014
"445","UTIL","Fuel and Utilities",51868.06,2014
"445","INSR","Insurance",269619.97,2014
"445","REPR","Maintenance and Repair",2576640.74,2014
"445","ADMN","Other Administrative and Operating",27325120.15,2014
"445","PRNT","Printing",220636.5,2014
"445","PROF","Professional and Contractual Services",36887760.7,2014
"445","RENT","Rent & Lease",6802621.11,2014
"445","SPLY","Supplies",1454072.87,2014
"445","TELE","Telecommunications",3351178.3,2014
"445","TRAV","Travel and Training",1517296.13,2014
"445",NA,"Total:",82354961.36,2014
"445","ASST","Capital Assets",1409535.13,2015
"445","UTIL","Fuel and Utilities",45302.7,2015
"445","INSR","Insurance",278503.25,2015
"445","REPR","Maintenance and Repair",3335267.8,2015
"445","ADMN","Other Administrative and Operating",12241795.96,2015
"445","PRNT","Printing",254249.76,2015
"445","PROF","Professional and Contractual Services",38650941.01,2015
"445","RENT","Rent & Lease",8349263.21,2015
"445","SPLY","Supplies",1810395.04,2015
"445","TELE","Telecommunications",3492756.65,2015
"445","TRAV","Travel and Training",1704714.84,2015
"445",NA,"Total:",71572725.35,2015
"445","ASST","Capital Assets",1164540.12,2016
"445","FRNG","Fringe Benefits",20309189.42,2016
"445","UTIL","Fuel and Utilities",33742.58,2016
"445","INSR","Insurance",348463.38,2016
"445","REPR","Maintenance and Repair",1964433.17,2016
"445","ADMN","Other Administrative and Operating",28672994.31,2016
"445","PRNT","Printing",192747.97,2016
"445","PROF","Professional and Contractual Services",14186144.79,2016
"445","RENT","Rent & Lease",6973607.92,2016
"445","SPEC","Special Purpose",114.73,2016
"445","SPLY","Supplies",1399938.06,2016
"445","TELE","Telecommunications",2922034.3,2016
"445","TRAV","Travel and Training",1012979.18,2016
"445",NA,"Total:",79180929.93,2016
"445","ASST","Capital Assets",1025009.8,2017
"445","FRNG","Fringe Benefits",23794398.68,2017
"445","UTIL","Fuel and Utilities",16208.62,2017
"445","INSR","Insurance",266641.37,2017
"445","REPR","Maintenance and Repair",3616200.8,2017
"445","ADMN","Other Administrative and Operating",42309354.87,2017
"445","PRNT","Printing",114525.86,2017
"445","PROF","Professional and Contractual Services",10824061.27,2017
"445","RENT","Rent & Lease",7150588.14,2017
"445","SPLY","Supplies",1337774.04,2017
"445","TELE","Telecommunications",2416810.83,2017
"445","TRAV","Travel and Training",928135.88,2017
"445",NA,"Total:",93799710.16,2017
"445","ASST","Capital Assets",226795.95,2018
"445","FRNG","Fringe Benefits",23567255.93,2018
"445","UTIL","Fuel and Utilities",4530.16,2018
"445","INSR","Insurance",320449,2018
"445","REPR","Maintenance and Repair",2082567.13,2018
"445","ADMN","Other Administrative and Operating",20710205.01,2018
"445","PRNT","Printing",117350.74,2018
"445","PROF","Professional and Contractual Services",11709065.57,2018
"445","RENT","Rent & Lease",6720567.79,2018
"445","SPLY","Supplies",1840912.66,2018
"445","TELE","Telecommunications",1694802.72,2018
"445","TRAV","Travel and Training",1018941.65,2018
"445",NA,"Total:",70013444.31,2018
"445","ASST","Capital Assets",119913.82,2019
"445","FRNG","Fringe Benefits",23334439.75,2019
"445","UTIL","Fuel and Utilities",4560.14,2019
"445","INSR","Insurance",368972.6,2019
"445","REPR","Maintenance and Repair",1594378.32,2019
"445","ADMN","Other Administrative and Operating",19552744.73,2019
"445","PRNT","Printing",120465.29,2019
"445","PROF","Professional and Contractual Services",10302887.77,2019
"445","RENT","Rent & Lease",7448654.96,2019
"445","SPLY","Supplies",1354204.98,2019
"445","TELE","Telecommunications",1308452.13,2019
"445","TRAV","Travel and Training",1133123.91,2019
"445",NA,"Total:",66642798.4,2019
"445","ASST","Capital Assets",211169.18,2020
"445","FRNG","Fringe Benefits",25184111.54,2020
"445","UTIL","Fuel and Utilities",5068.4,2020
"445","INSR","Insurance",301989,2020
"445","REPR","Maintenance and Repair",2038314.96,2020
"445","ADMN","Other Administrative and Operating",22795892.99,2020
"445","PRNT","Printing",210433.8,2020
"445","PROF","Professional and Contractual Services",9897059.51,2020
"445","RENT","Rent & Lease",6910380.11,2020
"445","SPLY","Supplies",2698302.92,2020
"445","TELE","Telecommunications",1577027.65,2020
"445","TRAV","Travel and Training",989236.86,2020
"445",NA,"Total:",72818986.92,2020
"445","FRNG","Fringe Benefits",26744144.51,2021
"445","UTIL","Fuel and Utilities",1462.86,2021
"445","INSR","Insurance",340253,2021
"445","REPR","Maintenance and Repair",1031134.3,2021
"445","ADMN","Other Administrative and Operating",25650011.02,2021
"445","PRNT","Printing",184828.9,2021
"445","PROF","Professional and Contractual Services",59493917.16,2021
"445","RENT","Rent & Lease",6042581.13,2021
"445","SPLY","Supplies",1443789.8,2021
"445","TELE","Telecommunications",2549403.95,2021
"445","TRAV","Travel and Training",139674.23,2021
"445",NA,"Total:",123621200.86,2021
"445","FRNG","Fringe Benefits",28617076.4,2022
"445","UTIL","Fuel and Utilities",1225.62,2022
"445","INSR","Insurance",337319,2022
"445","REPR","Maintenance and Repair",542827.16,2022
"445","ADMN","Other Administrative and Operating",24462764.25,2022
"445","PRNT","Printing",108069.89,2022
"445","PROF","Professional and Contractual Services",36445786.69,2022
"445","RENT","Rent & Lease",6189989.92,2022
"445","SPLY","Supplies",11074479.77,2022
"445","TELE","Telecommunications",2066445.3,2022
"445","TRAV","Travel and Training",399534.38,2022
"445",NA,"Total:",110245518.38,2022
"445","ASST","Capital Assets",6347,2023
"445","FRNG","Fringe Benefits",17623693.48,2023
"445","UTIL","Fuel and Utilities",66.52,2023
"445","INSR","Insurance",265174,2023
"445","REPR","Maintenance and Repair",666429.5,2023
"445","ADMN","Other Administrative and Operating",15701523.9,2023
"445","PRNT","Printing",136144.24,2023
"445","PROF","Professional and Contractual Services",16633262,2023
"445","RENT","Rent & Lease",3728994.01,2023
"445","SPLY","Supplies",6116562.11,2023
"445","TELE","Telecommunications",1252918.12,2023
"445","TRAV","Travel and Training",464777.57,2023
"445",NA,"Total:",62595892.45,2023
"437","No Categories",NA,NA,2008
"437",NA,"Total:",0,2008
"437","INSR","Insurance",381807.55,2009
"437","REPR","Maintenance and Repair",24232.93,2009
"437","ADMN","Other Administrative and Operating",7870479.89,2009
"437","PRNT","Printing",112042.61,2009
"437","PROF","Professional and Contractual Services",20179893.23,2009
"437","RENT","Rent & Lease",3096815.45,2009
"437","SPLY","Supplies",1473493.54,2009
"437","TELE","Telecommunications",572416.53,2009
"437","TRAV","Travel and Training",896123.11,2009
"437",NA,"Total:",34607304.84,2009
"437","INSR","Insurance",434986.09,2010
"437","REPR","Maintenance and Repair",24190.62,2010
"437","ADMN","Other Administrative and Operating",5830672.69,2010
"437","PRNT","Printing",87888.73,2010
"437","PROF","Professional and Contractual Services",24747746.39,2010
"437","RENT","Rent & Lease",4719017.49,2010
"437","SPLY","Supplies",2012666.1,2010
"437","TELE","Telecommunications",634472.63,2010
"437","TRAV","Travel and Training",1005610.53,2010
"437",NA,"Total:",39497251.27,2010
"437","ASST","Capital Assets",281580.38,2011
"437","INSR","Insurance",450324.02,2011
"437","REPR","Maintenance and Repair",48500.84,2011
"437","ADMN","Other Administrative and Operating",4905007.82,2011
"437","PRNT","Printing",139891.71,2011
"437","PROF","Professional and Contractual Services",28809072.55,2011
"437","RENT","Rent & Lease",7591255.49,2011
"437","SPLY","Supplies",1943317.78,2011
"437","TELE","Telecommunications",939624.49,2011
"437","TRAV","Travel and Training",1206280.71,2011
"437",NA,"Total:",46314855.79,2011
"437","ASST","Capital Assets",1323236.28,2012
"437","INSR","Insurance",529082.23,2012
"437","REPR","Maintenance and Repair",96682.46,2012
"437","ADMN","Other Administrative and Operating",4725948,2012
"437","PRNT","Printing",91999.99,2012
"437","PROF","Professional and Contractual Services",34044121.94,2012
"437","RENT","Rent & Lease",4321942.49,2012
"437","SPLY","Supplies",1982219.35,2012
"437","TELE","Telecommunications",923607.63,2012
"437","TRAV","Travel and Training",1135648.19,2012
"437",NA,"Total:",49174488.56,2012
"437","ASST","Capital Assets",1130926.6,2013
"437","INSR","Insurance",379112.83,2013
"437","REPR","Maintenance and Repair",371414.8,2013
"437","ADMN","Other Administrative and Operating",5136286.96,2013
"437","PRNT","Printing",172809.09,2013
"437","PROF","Professional and Contractual Services",35234238.85,2013
"437","RENT","Rent & Lease",4341977.48,2013
"437","SPLY","Supplies",16811764.11,2013
"437","TELE","Telecommunications",1122251.13,2013
"437","TRAV","Travel and Training",1173107.7,2013
"437",NA,"Total:",65873889.55,2013
"437","ASST","Capital Assets",1128658.43,2014
"437","INSR","Insurance",443501.87,2014
"437","REPR","Maintenance and Repair",359141.82,2014
"437","ADMN","Other Administrative and Operating",3740662.11,2014
"437","PRNT","Printing",128318.75,2014
"437","PROF","Professional and Contractual Services",43849068.16,2014
"437","RENT","Rent & Lease",5108762.73,2014
"437","SPLY","Supplies",2928748.85,2014
"437","TELE","Telecommunications",1027607.03,2014
"437","TRAV","Travel and Training",1194731.42,2014
"437",NA,"Total:",59909201.17,2014
"437","ASST","Capital Assets",1049228.1,2015
"437","INSR","Insurance",464910.54,2015
"437","REPR","Maintenance and Repair",257645.96,2015
"437","ADMN","Other Administrative and Operating",4139144.84,2015
"437","PRNT","Printing",113964.32,2015
"437","PROF","Professional and Contractual Services",47946761.22,2015
"437","RENT","Rent & Lease",5131645.94,2015
"437","SPLY","Supplies",2414508.26,2015
"437","TELE","Telecommunications",1161432.54,2015
"437","TRAV","Travel and Training",1066911.39,2015
"437",NA,"Total:",63746153.11,2015
"437","ASST","Capital Assets",521898.87,2016
"437","FRNG","Fringe Benefits",11230649.94,2016
"437","UTIL","Fuel and Utilities",72.24,2016
"437","INSR","Insurance",393876.45,2016
"437","REPR","Maintenance and Repair",450748.53,2016
"437","ADMN","Other Administrative and Operating",7051370.29,2016
"437","PRNT","Printing",79552.38,2016
"437","PROF","Professional and Contractual Services",42830120.64,2016
"437","RENT","Rent & Lease",4963514.44,2016
"437","SPLY","Supplies",1918516.27,2016
"437","TELE","Telecommunications",852834.44,2016
"437","TRAV","Travel and Training",945011.14,2016
"437",NA,"Total:",71238165.63,2016
"437","ASST","Capital Assets",29153.16,2017
"437","FRNG","Fringe Benefits",16041146.64,2017
"437","UTIL","Fuel and Utilities",41.95,2017
"437","INSR","Insurance",333784,2017
"437","REPR","Maintenance and Repair",734848.92,2017
"437","ADMN","Other Administrative and Operating",20455969.27,2017
"437","PRNT","Printing",70824.78,2017
"437","PROF","Professional and Contractual Services",49950877.83,2017
"437","RENT","Rent & Lease",5708861.27,2017
"437","SPLY","Supplies",1556522.45,2017
"437","TELE","Telecommunications",917221.02,2017
