FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
625,282420.37,75273.92535472964,0.3126584766560812,5,12,1,LLC,459210,23
776,19183.382,41640.15389320215,0.03839119256779799,4,9,1,Corp,445110,17
707,526364.468,218684.6904124215,0.20057968202503473,5,12,1,Partner,444240,20
657,59650.992,16448.115611942078,0.3022179632778657,5,8,0,Corp,444140,22
700,409927.155,476570.476968658,0.0716800513269029,5,8,1,Partner,444240,13
649,277534.486,147326.79908647772,0.15698348146258004,5,11,1,Sole,458310,17
680,184131.093,96362.0970736145,0.15923540703226877,5,9,1,Partner,459210,22
644,38971.472,13426.111095440678,0.24188855906082252,5,12,0,Sole,445131,19
736,107953.703,45120.49714376015,0.19938038111600836,4,8,1,Sole,445230,21
750,317044.058,204928.32325532386,0.12892477597520327,4,10,0,Corp,722513,16
640,50624.803,20716.489849887213,0.2036413318039157,5,8,0,LLC,444140,13
707,52723.274,12433.016572665916,0.3533821531554976,5,10,1,LLC,445320,16
710,291556.67,65297.70363427565,0.3720864259292751,5,12,1,Sole,458310,18
652,59393.064,29335.93465611426,0.16871533353270646,5,12,1,Sole,445320,17
748,619071.31,187853.7795069317,0.274624636079945,4,9,1,Corp,444140,20
716,363430.135,108887.76787883566,0.2781381708277257,4,8,1,Corp,722514,21
658,866778.962,2034081.6007495273,0.03551066001484427,5,8,0,Partner,722513,20
713,108393.082,159286.37515026733,0.056707655157649396,5,8,0,Corp,444240,18
753,62207.418,15851.172723639047,0.3270389888736188,4,10,0,Sole,459210,16
661,152281.483,50174.57069332483,0.2529194252781442,5,11,0,Partner,722513,15
838,296866.002,204220.01406097977,0.12113814414199883,3,13,1,Partner,441120,23
643,42332.591,14728.338974464403,0.23951892489593873,5,12,0,Partner,722513,24
728,276613.197,156170.22543899016,0.14760239786555981,4,8,0,Corp,458310,19
674,59392.662,11020.60878594164,0.4491030029406045,5,11,0,LLC,722513,17
716,776979.824,467024.82980119274,0.13863999199834687,4,9,0,Corp,459210,21
653,459904.147,141604.02037019108,0.2706515357624773,5,12,0,Corp,459210,18
643,65044.875,11624.422484188317,0.46629467032645305,5,12,0,LLC,445131,21
669,185296.311,97147.00538839638,0.15894838125236102,5,10,0,LLC,444240,13
656,500992.788,182958.3739722838,0.22819069766287156,5,11,0,LLC,445320,22
616,193728.158,59146.974844687946,0.27294740278870877,5,8,1,Partner,459910,22
669,145888.731,64128.46315869066,0.1895787556909889,5,10,0,LLC,441120,20
754,66561.39,40606.649423294984,0.13659788676920373,4,9,1,Sole,445291,10
681,112506.549,42939.89843012781,0.21834112545133222,5,8,1,LLC,445230,16
762,43551.731,15401.790359747434,0.23564214496464436,4,13,0,LLC,722513,14
677,192771.251,107926.2427590643,0.14884490098046604,5,8,0,Sole,722514,19
577,33308.789,13650.696106603322,0.20333999050231197,5,11,0,Corp,445250,27
726,168969.503,104422.89325277232,0.1348439166743049,4,9,1,Partner,445291,13
726,96208.507,71275.4179099915,0.11248444159889584,4,12,1,LLC,458210,20
626,136570.437,87822.31115923944,0.1295897318093144,5,10,0,LLC,445240,12
580,62570.646,44719.10736179534,0.11659938687538832,5,11,0,LLC,445131,17
665,202044.309,106037.00531260639,0.15878443285306834,5,12,0,Sole,458310,10
721,289024.241,55253.85317954071,0.4359035982233533,4,8,1,Sole,441120,11
737,300748.359,190413.1624742783,0.13162096004463722,4,10,0,Corp,458210,22
756,111650.399,41365.12677188479,0.22492859668909757,4,13,0,Partner,445291,10
684,437349.153,645294.7510748722,0.05647924872981227,5,9,0,Sole,445240,26
619,46416.865,70316.0634236445,0.055009792855278836,5,12,1,Sole,445250,19
689,10297.882,2313.6675947171793,0.37090757345297637,5,12,1,Sole,459210,17
751,419219.928,166894.1605515795,0.20932424408703718,4,11,1,LLC,445240,27
660,385175.091,221715.61172174712,0.14477069972989934,5,10,0,Sole,445292,18
821,315460.374,79402.6583783755,0.3310766293834737,4,10,1,Corp,459210,15
779,208858.196,44669.816837309394,0.38963333407111,4,9,1,LLC,458210,20
738,193072.772,167248.71848654328,0.09620042420810063,4,8,1,Partner,445240,18
591,167547.731,41395.318377076735,0.33729202876232744,5,10,0,Partner,445131,23
660,434820.602,96740.42288202446,0.3745595593566459,5,12,0,Partner,445292,11
658,249193.996,181406.12727177463,0.11447334577746861,5,12,1,Partner,445291,14
739,482387.418,116884.22010257735,0.34392111668043374,4,9,0,Sole,458310,13
708,108833.699,18829.99762353883,0.4816503484487528,5,10,1,LLC,445230,18
722,98185.346,19356.90287067423,0.42269738197956214,4,10,0,LLC,445292,16
656,162912.578,45542.3411435455,0.29809728322652856,5,12,0,LLC,459210,26
722,117012.752,35953.97500069923,0.2712095857683894,4,10,1,Partner,444240,20
666,370458.169,310518.4997728823,0.09941924267286233,5,10,0,Partner,444140,22
654,258158.604,185240.36323528414,0.11613676751796724,5,8,0,Sole,722514,19
655,94988.469,92199.17359799653,0.08585441106569752,5,12,0,Partner,444240,20
685,83852.171,29459.59083539042,0.2371954503954692,5,11,1,Partner,458210,15
752,140724.459,109622.38820247131,0.10697667184864001,4,12,1,Partner,459210,23
756,393624.088,357705.8030122828,0.09170107685450937,4,13,1,LLC,445131,20
694,44481.904,8782.080964740146,0.42208963322202936,5,11,0,Sole,458310,13
676,192071.437,243977.55599310232,0.06560420288735842,5,8,1,Sole,445240,20
699,85112.87,28917.982797296558,0.24527088270243186,5,12,1,Partner,445292,24
624,304860.022,111467.05780008952,0.22791488655685077,5,10,0,LLC,459310,25
733,106329.907,20141.258080707717,0.43993406706906085,4,9,1,Partner,722330,22
647,118967.085,42982.9969500319,0.23064756888694896,5,8,0,Sole,445291,19
634,410666.234,61045.59605624633,0.5606004098171955,5,8,0,LLC,458310,13
561,51195.979,9288.155746279506,0.45933032346515823,5,8,0,Partner,459310,14
665,22761.652,5804.88183994799,0.32676019695696823,5,10,0,LLC,459210,14
660,311005.788,42674.83142507183,0.6073169625873074,5,8,0,Sole,445110,17
707,46526.692,59455.723565082066,0.06521196111740536,5,8,0,LLC,722514,14
758,98005.614,135230.87406651172,0.060394008072321495,4,10,0,Sole,458310,23
668,65863.893,59161.09819667589,0.09277477797578126,5,8,0,Corp,722514,27
625,16484.182,5548.787992702608,0.24756430325683862,5,11,0,Corp,445291,14
724,466780.241,689344.5405201783,0.05642802855494298,4,8,0,Sole,445320,20
693,10467.74,1735.6346241988222,0.5025894589244727,5,8,0,Sole,444240,15
582,212246.074,238656.57389018923,0.07411140009690897,5,8,0,Partner,722511,20
682,60044.99,17888.4817933581,0.27971905187194435,5,11,0,Sole,722513,20
634,343576.167,132112.10663994093,0.21672008703965362,5,12,0,LLC,459210,21
676,932197.071,312552.4207948669,0.24854419317067022,5,12,1,Partner,444240,22
710,44815.359,33946.65484602814,0.11001417568061087,5,9,0,Sole,445250,29
703,84231.358,54139.67739383242,0.12965130512826012,5,12,0,Corp,459310,17
660,64434.228,26288.150631465596,0.2042562474354113,5,11,1,Partner,444140,23
659,17739.636,5408.366072037554,0.2733363423092147,5,12,0,Corp,459210,17
638,647637.579,693301.8636782275,0.07784458845050538,5,8,0,Corp,459210,11
707,11371.506,2398.4500818448146,0.3950991130368306,5,8,1,Partner,722513,21
792,197457.376,161587.65538967238,0.10183192084600921,4,9,1,Corp,459210,18
712,224344.034,102122.9242735933,0.1830669881385375,5,11,0,Sole,458210,23
667,126781.618,50953.618742334416,0.2073480764292679,5,8,0,Partner,444140,17
695,217717.387,63047.738251208895,0.2877679055042938,5,8,1,Corp,459210,12
734,329946.672,65931.55727707499,0.41703179987772654,4,11,0,LLC,458310,23
742,672473.413,591019.5271669603,0.09481827335207901,4,10,1,Sole,458210,22
722,103454.091,83450.06142923674,0.103309381711007,4,9,0,Partner,445250,20
703,507502.07,181617.17369931852,0.23286255536981387,5,11,1,Partner,445131,20
711,52381.646,27829.675193658484,0.1568518905194174,5,10,1,Partner,445240,20
772,241064.307,211787.3775458198,0.09485311392391102,4,10,0,Partner,722511,22
683,645884.62,264388.3650540722,0.2035782411314712,5,11,0,LLC,722330,15
675,102016.195,81955.60281090674,0.10373115798987163,5,12,0,Partner,722511,15
787,760820.447,465501.4769985531,0.13620086519481386,4,12,0,LLC,722514,20
645,290486.576,332896.9787905148,0.07271683496382755,5,10,0,LLC,445292,19
671,12241.221,7831.091388498785,0.13026303734600558,5,9,1,Partner,459910,22
728,87679.916,170193.7891516954,0.04293141191042035,4,8,1,Partner,459210,21
702,184843.712,54043.431174619225,0.2850234030644002,5,12,1,Corp,722330,18
595,104657.976,67105.74820025965,0.12996648176804404,5,8,0,LLC,445291,21
701,156352.396,96523.4717163574,0.13498650744371543,5,11,0,LLC,459210,26
734,130886.343,77112.14758519505,0.1414458757999122,4,9,1,Sole,459210,20
652,581030.001,409965.50780692976,0.11810546455240487,5,12,1,Sole,459210,27
709,216267.808,238619.51670853817,0.07552742366562872,5,11,1,Partner,459210,19
705,402402.271,242687.53172950476,0.1381757123835649,5,11,0,LLC,445320,11
608,91027.889,81004.17256163544,0.09364526760513231,5,12,1,Partner,445292,16
750,110051.511,72580.4566262937,0.12635576677644708,4,11,0,Corp,444240,20
663,10502.176,4104.447356470981,0.21322756934707465,5,9,0,LLC,722514,15
643,287371.097,102252.6013006842,0.23420031482863046,5,10,0,Partner,722410,16
751,30700.677,17606.111183508594,0.14531259761646903,4,13,1,LLC,722513,14
707,59785.427,52073.00130411315,0.09567566285589033,5,8,1,LLC,445110,14
653,700454.225,455593.2887114784,0.1281212582866479,5,12,0,LLC,445250,12
693,117798.124,63626.046860911265,0.15428446080883454,5,8,0,Partner,722410,19
666,295284.874,110206.90386917503,0.2232806835998589,5,11,0,Partner,458310,19
787,103912.862,85825.68042361138,0.10089526962007503,4,9,1,Corp,445292,9
699,239685.495,58399.8648110942,0.34201776518848354,5,12,0,LLC,445250,15
795,78020.382,23478.79883941848,0.2769178502046842,4,11,0,Sole,444240,20
705,75501.397,67782.88658076394,0.09282258990013084,5,10,0,Corp,445292,16
749,662805.496,260014.27331410628,0.2124259973474956,4,11,0,Sole,458210,18
683,59702.861,63322.646930910014,0.0785696533200048,5,12,1,LLC,445291,23
679,155623.98,50800.85459316046,0.25528438652971064,5,10,1,LLC,444140,22
694,141739.685,125320.3276333482,0.09425159221753858,5,12,0,Sole,445131,20
677,112066.526,23338.171188012282,0.4001546261458399,5,12,0,Partner,459310,24
703,96643.816,80809.95747819383,0.09966162072918518,5,11,0,Partner,459310,16
625,124791.352,33232.47125792808,0.31292524870092037,5,9,0,Partner,441120,14
628,613829.491,299718.3797295442,0.17066840421829182,5,10,0,LLC,459910,22
735,226734.331,127926.23259213012,0.14769861662052652,4,12,1,Partner,445250,16
731,80324.408,18188.011939312582,0.3680281654202419,4,10,0,LLC,445110,19
647,66488.959,28780.34351178757,0.19251843123637524,5,9,0,LLC,458310,17
742,323827.947,121576.76856188884,0.22196397033091816,4,10,1,Corp,459910,16
700,77671.673,26250.993701915955,0.24656740579669004,5,11,1,LLC,445320,20
701,50079.44,41767.183622725344,0.09991783751480911,5,10,0,Partner,459210,15
669,203183.548,315687.1161672529,0.05363526563549296,5,11,0,LLC,445292,22
623,94780.334,50521.263557563194,0.1563373639233585,5,10,0,Partner,445240,21
744,707465.03,441317.9219860442,0.1335894515712213,4,13,1,LLC,459210,17
677,319093.373,108482.60185381623,0.24511870071570593,5,11,1,Sole,445292,9
681,328231.67,180429.5392073108,0.15159734535063518,5,9,0,Sole,722410,15
660,128858.633,110164.60168760622,0.097474317994786,5,10,0,LLC,441120,21
694,330144.724,123527.99868632304,0.2227192266199926,5,8,0,Partner,722513,21
690,431082.322,192888.73227113788,0.186239633649708,5,8,0,Sole,459210,22
706,166558.026,131763.95547058329,0.10533863718973371,5,8,1,Sole,722511,25
682,44097.478,29031.185006350013,0.1265807727975811,5,11,1,Sole,459210,18
695,132801.61,80646.01483478691,0.13722687793073235,5,10,0,Corp,458210,20
742,189641.871,148086.1639727009,0.10671820260610783,4,12,1,Sole,722513,11
708,285343.758,113184.06355211146,0.21008829117583316,5,9,1,Partner,445320,17
768,329068.262,113186.07269591895,0.24227676173850857,4,11,0,Partner,445291,26
718,219657.185,64551.25603795604,0.2835694692896989,4,8,0,Corp,722330,23
611,360087.758,217590.23489894276,0.13790744414887557,5,9,0,Sole,441120,16
701,21149.516,12125.696740458998,0.14534914606481836,5,11,0,Corp,441120,13
683,65372.128,30001.023274820676,0.1815830507989863,5,9,1,Sole,444140,21
643,131390.607,45787.787880099044,0.2391296403895264,5,12,0,Sole,445250,20
746,221021.563,124282.8593099093,0.14819793884372595,4,13,1,Corp,722410,16
651,66081.281,27961.26546473074,0.19694292533407326,5,10,0,LLC,445291,13
702,40136.237,30697.041778428003,0.10895793936134612,5,8,0,Corp,722330,13
655,314204.28,211406.80655760647,0.12385452685443778,5,11,0,Corp,722511,18
697,283272.284,122135.87640072881,0.19327673704338197,5,12,1,Corp,459210,27
632,200146.594,71087.23401565754,0.2346255704598054,5,9,1,Sole,445110,20
685,90596.966,19044.624260363584,0.396424054549582,5,10,1,Sole,459210,18
654,89831.644,88737.00111364655,0.08436131759451687,5,11,0,Corp,458210,17
648,156845.96,310806.7705990016,0.04205344896919904,5,8,0,LLC,458210,25
698,177862.378,90582.82252307072,0.16362776540285354,5,8,1,LLC,445292,16
687,373272.932,111699.8697703928,0.27847908623893175,5,10,0,Partner,445131,13
726,92515.919,35107.39088742871,0.21960218978925458,4,10,0,LLC,458210,18
696,458415.002,109288.71880418075,0.349544313307526,5,9,1,Corp,445291,18
685,353408.137,120597.40146693184,0.24420657265495718,5,9,1,Corp,459210,23
792,116424.113,35147.56582461301,0.27603645342268845,4,10,1,Partner,722330,20
741,19025.237,6273.293655763515,0.25272791354348056,4,13,1,Sole,445131,20
734,44754.846,13784.067015708719,0.2705711235841841,4,12,0,Partner,458310,17
706,66204.865,15766.697729376398,0.3499193158916191,5,9,0,Corp,458210,22
785,149675.503,137841.37549762276,0.09048776928048316,4,12,1,Sole,459910,31
725,29305.687,13915.181756240872,0.175501881765795,4,11,0,Partner,445250,26
714,96338.731,26630.32747383361,0.3014693526101659,4,10,0,Corp,459210,18
675,180379.99,33793.67560833962,0.44480707004312403,5,9,0,Partner,444240,14
653,273075.744,66311.47302920709,0.34317307338319747,5,11,1,Corp,445240,16
688,324452.671,450419.22514532175,0.06002790528004211,5,8,0,Sole,445292,18
666,910049.545,402517.86656502436,0.1884076916398995,5,12,1,Corp,722330,22
680,34136.122,28010.161778329875,0.10155874342482821,5,10,1,Partner,445230,18
630,374612.711,68557.0916620244,0.45535370827229826,5,8,0,Sole,722330,18
730,446233.361,294699.8517223171,0.12618300687747047,4,8,0,Corp,445110,9
681,40763.523,24853.959882517123,0.136676821965481,5,10,0,Sole,444140,15
652,184568.611,120755.60925287865,0.12737062632944876,5,8,0,LLC,445250,12
688,85667.404,25201.504004437338,0.28327477328640177,5,11,0,LLC,445292,18
755,146312.868,54323.02825444095,0.22444880912917872,4,9,0,Sole,722514,18
761,105714.291,47122.31470050242,0.18695015951553146,4,11,1,LLC,445240,22
628,173120.993,93958.07082681353,0.1535445469422047,5,9,0,Sole,444140,11
667,91573.6,41131.88861126236,0.18552839636067298,5,9,0,Partner,722511,18
697,532587.261,289770.9278715026,0.15316330066652198,5,11,1,Sole,722514,20
663,532404.189,775729.8617107085,0.05719389950021765,5,10,0,Corp,722410,18
661,360113.977,336404.2909299116,0.08920664477964607,5,12,1,Partner,458310,9
663,78678.084,28025.579068760642,0.23394724454804797,5,12,0,Sole,441120,12
669,1164404.896,584258.9348131531,0.16608002984903408,5,12,0,Corp,459210,27
763,239811.981,61628.6600631666,0.3242700998126028,4,11,1,Sole,445131,14
745,518172.14,168534.0435678917,0.25621536606206075,4,13,1,Partner,459210,21
680,118833.721,79180.21581242482,0.12506672256100876,5,10,1,Sole,444240,13
735,299799.137,79289.12315711078,0.31509065079661086,4,10,0,Sole,722511,8
655,134809.626,59881.82760812004,0.18760508736504625,5,8,0,LLC,445240,16
683,330569.615,310039.12224486074,0.08885158659077352,5,9,0,LLC,445292,11
655,175328.022,67510.29231854549,0.2164213484820945,5,10,0,Sole,459210,19
762,114404.606,276714.6447418011,0.03445324397471792,4,11,1,Sole,722511,13
670,378939.146,113944.32293279112,0.27713765244182265,5,11,1,LLC,445230,20
730,129595.178,130406.05610322955,0.08281515820183762,4,8,0,LLC,722410,17
686,45412.734,26746.360866519706,0.14149194048814287,5,10,0,Corp,722511,18
777,221309.399,283650.0607416652,0.0650183182349577,4,10,1,Sole,441120,18
691,88929.399,34588.296453275725,0.2142569600098982,5,8,0,Corp,445292,17
698,654094.86,268384.40777833614,0.20309639241419394,5,12,1,Sole,445230,15
736,364008.387,316742.6750980747,0.09576869375308368,4,8,0,Partner,458310,14
711,152763.228,29319.01797469237,0.4341983422155725,5,12,1,Corp,722514,15
631,372721.228,209766.24480549266,0.14807006895763447,5,12,0,Sole,445110,17
710,462832.191,235005.56378949343,0.16412100474586444,5,8,1,Partner,459210,20
722,208529.984,61918.85170305506,0.2806495629150898,4,9,1,Corp,445131,25
677,343970.178,138025.54319167064,0.2076730207842412,5,10,0,Partner,459310,18
606,114926.493,42932.40417414783,0.2230764368832391,5,10,0,Sole,722513,22
714,132782.912,80739.55879584125,0.13704858970862518,4,8,1,LLC,458210,22
730,34170.415,23636.08144933648,0.12047405528860497,4,11,0,Corp,459310,12
718,237498.586,580788.9707430534,0.03407700529852056,4,10,0,LLC,445291,17
653,420734.447,169059.64859572455,0.20738954687235372,5,9,1,Sole,459310,19
688,15936.035,6176.198564028297,0.21501946592217466,5,8,1,Corp,445230,19
692,482415.044,111322.44285154248,0.3611244295121901,5,12,1,Corp,459210,16
690,50846.812,15507.406228504527,0.2732393974141706,5,10,1,LLC,459910,22
636,463106.931,287488.69254676247,0.13423917270667138,5,10,0,Partner,722514,24
745,241336.589,233495.44161045508,0.08613179888204786,4,13,0,Partner,441120,20
719,133360.365,102796.98846408256,0.10810981835214975,4,12,0,Sole,445250,23
652,19849.872,23228.182905122583,0.07121331904249832,5,10,1,Partner,722514,17
732,81825.266,175288.5657679765,0.03890026789136059,4,12,1,Corp,459310,19
681,492789.612,538906.6723717139,0.07620206448599069,5,12,1,Corp,722511,21
715,248260.459,178975.65542710607,0.11559321592628209,4,9,0,Partner,722330,21
667,31926.901,8818.45251573778,0.3017054385205522,5,11,1,Partner,445240,21
753,71180.964,57622.095505820915,0.10294222985001963,4,10,1,Sole,445131,21
700,97639.959,38143.6447060994,0.2133163548657661,5,11,1,Partner,445230,25
686,78713.992,25770.555885804548,0.25453464653226854,5,9,0,Corp,722410,12
737,419775.843,1581071.492240811,0.022125071776749255,4,8,1,Sole,445131,27
629,518524.95,263894.5179523247,0.1637412282577481,5,12,0,LLC,722513,18
724,87013.985,42504.20394185635,0.1705987818660456,4,9,1,LLC,458310,26
703,197792.771,162623.6856097885,0.10135504465331435,5,11,1,Sole,459210,23
